""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"1309"	"K02399|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	278.46779377895	-1.52369926102863	0.841516986050525	-1.81065776007657	0.0701938452112074	0.112715658370711	"K02399"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02399_Cellular Processes_Cell motility_ Flagellar assembly"
"1310"	"K02398|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	1118.54018001422	-0.88113419685517	0.362658499664571	-2.42965268336506	0.0151132977527121	0.0310329137165813	"K02398"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K02398_Environmental Information Processing_Signal transduction_ Two-component system"
"1311"	"K02395|cellular processes; cell motility; bacterial motility proteins"	877.587620418032	-1.30283399786012	0.452592524087032	-2.8786025586441	0.00399441378244208	0.00951684934515168	"K02395"	NA	NA	NA	"K02395_NA_NA_NA"
"1312"	"K02394|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	1741.36359385293	-1.99960746687866	0.42820491228802	-4.66974434317951	3.01574807186223e-06	1.57722573375094e-05	"K02394"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02394_Cellular Processes_Cell motility_ Flagellar assembly"
"1313"	"K02397|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	1936.2750210338	-1.47277183843704	0.34634645588234	-4.25230809619535	2.11578502135458e-05	9.04784420812885e-05	"K02397"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02397_Cellular Processes_Cell motility_ Flagellar assembly"
"1314"	"K02396|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2474.95816176836	-1.54024886300715	0.34196008759557	-4.50417729693874	6.66305624875737e-06	3.1851106463009e-05	"K02396"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02396_Cellular Processes_Cell motility_ Flagellar assembly"
"1315"	"K02391|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	1444.00002012836	-2.47324897235637	0.645848512971831	-3.82945678852131	0.000128426430560985	0.000448297842493112	"K02391"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02391_Cellular Processes_Cell motility_ Flagellar assembly"
"1316"	"K02390|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	2681.69240471916	-1.17235126047967	0.317867634427943	-3.68817436411705	0.000225868853263412	0.000742670643479477	"K02390"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02390_Cellular Processes_Cell motility_ Flagellar assembly"
"1317"	"K02393|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	1774.95592729069	-2.01814905345055	0.433168852229473	-4.65903548480772	3.17694439707898e-06	1.65448118922433e-05	"K02393"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02393_Cellular Processes_Cell motility_ Flagellar assembly"
"1318"	"K02392|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	3739.5488471068	-1.02942870558574	0.319208389894719	-3.22494250832586	0.00125997968667574	0.00336817365930594	"K02392"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K02392_Cellular Processes_Cell motility_ Flagellar assembly"
"1319"	"K13533|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	0.2261623180532	1.86705817027113	2.97967199948998	0.626598555341227	0.530922415541101	NA	"K13533"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K13533_Environmental Information Processing_Signal transduction_ Two-component system"
"1320"	"K13532|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	38.812735239704	-2.92390732489385	2.7526675378718	-1.06220867019576	0.288140964657346	0.375923153368688	"K13532"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K13532_Environmental Information Processing_Signal transduction_ Two-component system"
"1321"	"K13531|genetic information processing; replication and repair; dna repair and recombination proteins"	156.198983575517	-0.024763190705923	0.889287211366677	-0.0278461113455869	0.977784888670849	0.983270317648321	"K13531"	NA	NA	NA	"K13531_NA_NA_NA"
"1322"	"K13530|genetic information processing; transcription; transcription factors|genetic information processing; replication and repair; dna repair and recombination proteins"	99.3335634534971	0.490971734018397	1.11800671389189	0.43914918212725	0.66055344426615	0.732828825748181	"K13530"	NA	NA	NA	"K13530_NA_NA_NA"
"1323"	"K14054|unclassified; metabolism; amino acid metabolism"	45.952875241474	-2.05212243468978	1.44813052935351	-1.41708388373382	0.156458403860461	0.222450564910533	"K14054"	NA	NA	NA	"K14054_NA_NA_NA"
"1324"	"K02601|genetic information processing; translation; ribosome biogenesis|genetic information processing; transcription; transcription machinery"	15389.541192196	1.40886062572567	0.232561903063357	6.05800265291885	1.37822123933363e-09	1.65215552658269e-08	"K02601"	NA	NA	NA	"K02601_NA_NA_NA"
"1325"	"K02970|genetic information processing; translation; ribosome"	13691.8824519093	1.28176239638312	0.250881976266784	5.10902542883397	3.23824773645728e-07	2.05740099573434e-06	"K02970"	"Genetic Information Processing"	"Translation"	" Ribosome"	"K02970_Genetic Information Processing_Translation_ Ribosome"
"1326"	"K12339|metabolism; amino acid metabolism; cysteine and methionine metabolism|metabolism; energy metabolism; sulfur metabolism"	1967.46381535234	-2.14355683865665	0.595163842236138	-3.60162477378149	0.000316234580711956	0.00100352665041997	"K12339"	"Metabolism"	"Overview"	" Carbon metabolism"	"K12339_Metabolism_Overview_ Carbon metabolism"
"1327"	"K14060|unclassified; genetic information processing; replication; recombination and repair proteins"	195.541375953972	-2.06352649657757	0.970735664541562	-2.12573471023349	0.0335253550648942	0.059605043473386	"K14060"	NA	NA	NA	"K14060_NA_NA_NA"
"1328"	"K11686|genetic information processing; replication and repair; chromosome"	69.2930196561708	-0.597324551477736	1.81424770010289	-0.329240903237116	0.741973608451502	0.801945912716979	"K11686"	NA	NA	NA	"K11686_NA_NA_NA"
"1329"	"K11685|genetic information processing; replication and repair; chromosome"	1.10786504202229	2.44458130898082	2.92562262214237	0.835576430972054	0.403393232556035	0.494886180683783	"K11685"	NA	NA	NA	"K11685_NA_NA_NA"
"1330"	"K11689|environmental information processing; signal transduction; two-component system"	516.943843858894	-0.520293436341359	0.425927046406127	-1.22155528917798	0.22187584529283	0.299290625733128	"K11689"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11689_Environmental Information Processing_Signal transduction_ Two-component system"
"1331"	"K11688|environmental information processing; signal transduction; two-component system"	602.630613179759	-0.487417092786325	0.409936295306818	-1.1890069222134	0.234436942989895	0.313708927781323	"K11688"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11688_Environmental Information Processing_Signal transduction_ Two-component system"
"1332"	"K08939|metabolism; energy metabolism; photosynthesis proteins"	67.6594363965446	-2.7044827614573	1.60627095816657	-1.68370270763299	0.0922391378148366	0.142183256338968	"K08939"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K08939_Environmental Information Processing_Signal transduction_ Two-component system"
"1333"	"K03048|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|genetic information processing; replication and repair; dna repair and recombination proteins|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	3358.14471494985	2.23215537263714	0.548828687798467	4.06712590333252	4.75965305482756e-05	0.000188253998295024	"K03048"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03048_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1334"	"K03049|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.92210894050876	6.7484760796812	2.97072492605865	2.2716596950747	0.0231070723426767	0.0442253306807239	"K03049"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03049_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1335"	"K13821|metabolism; amino acid metabolism; alanine; aspartate and glutamate metabolism|metabolism; amino acid metabolism; arginine and proline metabolism"	6822.06029687919	-0.490210177855173	0.247266459315299	-1.98251788460354	0.0474213077239775	0.0809086477904976	"K13821"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	"K13821_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"
"1336"	"K13820|environmental information processing; membrane transport; secretion system|cellular processes; cell motility; bacterial motility proteins|cellular processes; cell motility; flagellar assembly"	10.8738783569254	-1.36247247479883	2.67806393347838	-0.508752781353202	0.610925520650933	0.687019446710658	"K13820"	"Cellular Processes"	"Cell motility"	" Flagellar assembly"	"K13820_Cellular Processes_Cell motility_ Flagellar assembly"
"1337"	"K03042|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.92210894050876	6.7484760796812	2.97072492605865	2.2716596950747	0.0231070723426767	0.0442253306807239	"K03042"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03042_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1338"	"K03043|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|genetic information processing; replication and repair; dna repair and recombination proteins|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	15070.499165707	1.40906226287426	0.236694122754159	5.95309358119455	2.63120741728215e-09	2.65812255016263e-08	"K03043"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03043_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1339"	"K03040|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|genetic information processing; replication and repair; dna repair and recombination proteins|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	15314.8992204083	1.39085016285404	0.238193506812529	5.83916069529432	5.24644478019112e-09	4.86105778707831e-08	"K03040"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03040_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1340"	"K03041|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.75887510275353	6.64811975765183	2.97088886631101	2.23775444212657	0.0252370728220018	0.0470569519327014	"K03041"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03041_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1341"	"K03046|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|genetic information processing; replication and repair; dna repair and recombination proteins|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	15216.9426943493	1.39765529269789	0.235882092095991	5.92522849139866	3.11863453308657e-09	3.06955438305767e-08	"K03046"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03046_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1342"	"K03047|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.92210894050876	6.7484760796812	2.97072492605865	2.2716596950747	0.0231070723426767	0.0442253306807239	"K03047"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03047_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1343"	"K03044|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.75887510275353	6.64811975765183	2.97088886631101	2.23775444212657	0.0252370728220018	0.0470569519327014	"K03044"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03044_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1344"	"K03045|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; transcription; transcription machinery|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; transcription; rna polymerase"	1.75887510275353	6.64811975765183	2.97088886631101	2.23775444212657	0.0252370728220018	0.0470569519327014	"K03045"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K03045_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1345"	"K00348|unclassified; metabolism; energy metabolism"	4488.91270238413	2.79737089137695	0.436417441981685	6.4098512623021	1.45661673163986e-10	2.61060503187036e-09	"K00348"	NA	NA	NA	"K00348_NA_NA_NA"
"1346"	"K09847|metabolism; metabolism of terpenoids and polyketides; carotenoid biosynthesis"	35.0839161043999	-1.38411573771355	2.04621899398436	-0.676426004148475	0.498770211695381	0.58109997601352	"K09847"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Carotenoid biosynthesis"	"K09847_Metabolism_Metabolism of terpenoids and polyketides_ Carotenoid biosynthesis"
"1347"	"K00692|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; carbohydrate metabolism; starch and sucrose metabolism|environmental information processing; signal transduction; two-component system"	303.653594332345	0.664107625046111	0.790857578213746	0.839731000044386	0.401059228505908	0.492425277699278	"K00692"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	"K00692_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"
"1348"	"K00638|unclassified; metabolism; others"	1716.27510026888	-1.7685943878292	0.344040496545247	-5.14065758417658	2.7377859435744e-07	1.75803923050489e-06	"K00638"	NA	NA	NA	"K00638_NA_NA_NA"
"1349"	"K00639|metabolism; amino acid metabolism; amino acid related enzymes|metabolism; amino acid metabolism; glycine; serine and threonine metabolism"	11589.088259478	1.53678308559829	0.347870032228096	4.41769322800024	9.97598742526485e-06	4.61091828339416e-05	"K00639"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	"K00639_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"1350"	"K00693|metabolism; glycan biosynthesis and metabolism; glycosyltransferases|metabolism; carbohydrate metabolism; starch and sucrose metabolism|organismal systems; endocrine system; insulin signaling pathway"	72.2208373906133	-2.40976858129877	1.51208494051848	-1.5936727605213	0.111009348327583	0.166877791463449	"K00693"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	"K00693_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"
